subject_nr,condition,xprob__initial_precision,prior_posterior_weight,action_noise,xprob__volatility
401,5,0.9631408585557182,1.258685057174732,0.4265870574931069,-5.627040502428712
401,6,0.7049667839045872,2.8343920517407373,0.8389970891022456,-2.393997823929461
402,1,0.8829038601389188,2.4793082216492874,0.45438404275787336,-5.340700922289301
402,2,1.2283761807864204,1.460095717481621,0.1294234594633594,-6.1001705607391585
402,3,0.7153250153471137,1.6824566148980615,0.18024780099450088,-6.280236205849507
402,4,0.9379999968849447,1.589340735812414,0.13167308313408438,-7.132623355923347
402,5,0.49453985482535234,1.3901999278767632,0.2606166477415626,-6.277644259948449
402,6,0.7511431910292199,1.2303240409346698,0.38422727278983315,-6.0309411210077695
403,1,1.0220149046304927,0.05541341774101177,1.3177627847002475,-5.237696602617321
403,2,0.6785460989249607,1.9240175909878507,0.3305001589459656,-6.20134806304997
403,3,1.0271143382809806,0.07222059171995268,1.1003237137292927,-5.2599093154652685
403,4,1.122159851161907,2.3684748788697956,0.8662201619162684,-3.8701414223559194
403,5,0.8439083928022223,2.091817603571351,1.3111114094231255,-4.163147127258595
403,6,0.8251351035824575,0.6687145200286255,0.8936524632636385,-5.057283637190834
405,1,1.2272015499638724,2.202372149952268,1.0085832756677044,-4.301247218520094
405,2,0.9979909864661876,1.6267390029014017,0.6439641116850705,-5.4592663330209135
405,3,0.7301929967867697,1.6040374422027024,0.5538992528982178,-5.25892137947854
405,4,0.46802378461000854,2.3283172852922682,0.32080195027657543,-5.283612418509652
405,5,1.6542163501593967,3.101545108939539,0.29864169920806516,-4.254770893395332
405,6,0.8180280620997034,2.9728843090077577,0.7373129009989197,-3.182662147343394
406,1,0.6956680598608521,1.7356189120842351,1.1452032484306436,-5.457443640513839
406,2,1.0290510206470156,1.544318079456743,1.2437584657823735,-5.363809385933653
406,3,0.7415596279737814,1.0909686438832475,0.3736868372509514,-5.966343826949689
406,4,0.5110636439038417,2.306797106955708,0.675702245329741,-5.438666242067084
406,5,1.0547399284147665,1.9133545840695998,0.48786433341877433,-5.473648298859125
406,6,1.0932665698189545,0.6750645892823737,1.1023121490449985,-5.3365352273855065
407,1,1.015012733750824,0.2527432744176422,0.569103052883694,-5.5334013482701
407,2,1.0143187313011515,0.06857170118753539,1.4299123707377008,-5.076028150899919
407,3,0.9680096896022097,0.26225850894038893,0.8689123224788993,-5.437753135660476
407,4,0.8742663869236851,0.2555846719630225,0.5587589040512017,-5.576292716251053
407,5,0.981854468617096,1.403714956735337,0.16544949297475386,-6.266953492860322
407,6,1.0188671096871236,0.11955127979401714,1.0188194197755007,-5.258895666147904
408,1,1.069181140356075,1.9740802800883208,0.26802225079607,-6.086531672211046
408,2,1.0593066481727027,0.05512566196679792,1.1165666012272588,-5.189334258905449
408,3,0.6780443255996098,1.062467622027512,0.5388497946729898,-5.6328583674506625
408,4,0.752279740670982,1.8892888628142157,0.3207259066253729,-5.826700771808139
408,5,1.3984317248125806,1.4198320546372418,0.34654783841636494,-5.73501036575607
408,6,0.7877992735455841,1.4181908716231888,0.5468395707610919,-5.69771202805997
409,1,0.2827951308613883,1.7446359564460279,0.48177105943098203,-4.719506795932075
409,2,0.9251446764687007,0.6718041193589872,1.0015657022855087,-5.335635150715893
409,3,0.7089033913986283,1.4191061799072955,1.6328472986994114,-5.254613169419391
409,4,0.421840201841284,1.4841929767166986,0.27578384012967466,-4.200494020284173
409,5,0.8639961807948098,1.7169482982026305,1.584374123170678,-5.296982205900617
409,6,0.9490794541459366,1.8307685106599674,0.3375876602487993,-5.396492099102408
411,1,0.624433274165798,2.9607943718923018,0.5361689872690525,-5.02655373326621
411,2,0.9978522770081447,1.826569100915817,1.871375194193536,-5.112137261874212
411,3,0.9423512616482008,2.7701199080745837,1.0245717344012764,-4.92068958364661
411,4,0.949063896896439,2.1351652264489402,1.4171639507366227,-5.1737230908816425
411,5,0.9653189585055093,0.9410292288496244,0.8771424581552628,-5.37305610119479
411,6,0.8849176000201509,0.43698177791413256,1.1326165245967572,-5.045845403860055
412,1,1.0024926151736517,1.0035250553917123,1.1941006159207084,-5.09807997111537
412,2,0.617020866958959,1.2887538330324073,0.24252975011817435,-6.454639641750788
412,3,0.8124680600306564,1.8015918482743976,0.30129396033979716,-6.1373714798261965
412,4,0.7431126863583699,0.9158082919370356,0.47781845290523195,-5.391454698514211
412,5,0.942284224257671,0.9644417398690752,0.5187642595923375,-5.311791683261188
412,6,1.090677656860739,0.18832593202917378,0.9054802958111114,-5.166001572087069
413,1,0.5435909313492141,0.5898011383078856,0.36553269632198315,-5.080104614530119
413,2,1.033785404438922,0.9282464577337056,0.33728090958546186,-4.784698782235187
413,3,0.7351493778431923,0.9068930996977033,0.2532650823424717,-5.176136767490504
413,4,1.2028785996797238,0.46383127162452364,1.0573902022567532,-5.0792499601243035
413,5,0.7842740013405078,0.19789456521598958,1.2158582320424163,-5.3194021087794425
413,6,0.9479027845565123,0.6914299920123917,0.5958088710850229,-4.990532467184365
414,1,0.5825485230285993,2.435504286469344,0.35254198338792353,-5.454809081285781
414,2,1.3655912208678513,0.6747912093168911,0.4805567059448065,-5.080795550417067
414,3,1.0164827900982552,0.7569420000350195,0.8243316615705547,-5.216591344562857
414,4,1.2629589480597603,1.812682024366314,0.3666963803611114,-5.461449133808289
414,5,0.6876176156548011,2.012110574047991,0.35679749123588167,-5.991046097562618
414,6,1.017889334930846,0.29310533414468387,0.8081204630454897,-5.166668962147572
415,1,0.8852585244024893,0.571762102895714,0.606410460226479,-5.6249578363100055
415,2,1.1226646857490115,0.5587673918761786,0.4793292933797156,-5.181905880976506
415,3,1.005623382013671,0.7595856096142344,0.49109918437618094,-5.452722859164329
415,4,1.1376292836165742,1.2164866352433412,0.26624170018085136,-5.511683824082319
415,5,1.0503154800676442,0.6221957648089489,0.3466653115049837,-5.494387944996606
415,6,0.8562651729939313,0.2582079684812185,0.49168182397111515,-5.600988816243279
416,1,1.013707397560445,0.5945647861609133,1.1424968081239353,-5.270422737950059
416,2,1.2560334231896333,2.1574325042952176,0.3272890476526634,-5.317029199461265
416,3,0.9380690432519672,0.41334261168842834,0.7187749881724503,-5.436799975490279
416,4,0.9902988993814863,0.0963807017462402,1.043210034596977,-5.328845028605234
416,5,0.8606810848867807,0.9888858646593353,0.3138888693877915,-6.127815451430792
416,6,0.38117701736539034,1.29940880801379,0.27992545076515274,-6.237750841230291
417,1,1.1620105624365378,0.41537559887596104,0.05193306735623347,-5.281301926503637
417,2,0.9422734751317927,0.21407399410464176,0.4554161640766057,-5.335144622040312
417,3,1.2916714311780784,0.7899409572362177,1.61177697615569,-5.370458708580449
417,4,0.5334879635590972,1.8689861568840997,0.3037603070061562,-6.279503631902536
417,5,1.3153643413445928,0.8902733356157269,0.22646918784376918,-5.118292778563747
417,6,1.0027751548471606,0.030610394373865955,1.009406717040202,-5.159616120336344
418,1,1.0445328231641735,1.8161869260329098,0.88658962766067,-4.949622789510817
418,2,0.7400632244954257,1.876357606953932,0.5186586386364122,-5.0024817535730515
418,3,0.7294084822182385,1.6609487720715637,0.34608748571931214,-5.3763441644053245
418,4,1.5464813552226855,3.0700264249119336,0.5324736161671731,-3.759287995598747
418,5,0.9488934816538666,2.023388384926576,1.249643611835937,-4.153934591763747
418,6,1.0557059827786635,0.6355911892175026,1.801889227529118,-5.2932938859578265
419,1,0.33993497120108007,2.998600216394783,0.2030232438940156,-5.0871307803561505
419,2,0.6173102186357176,2.2858416408495303,0.3293012586583359,-4.356361045460189
419,3,1.2945753110482239,3.1081175105101218,0.22970495049132705,-4.1701037120733595
419,4,1.0272562412937623,1.6378093528063884,0.2490935700707208,-5.556625206820065
419,5,1.1720006435327388,1.3890257449252355,0.2648915539875986,-5.744964808006259
419,6,0.7879449572094366,1.763355254727042,0.43058409486616694,-5.829421280159085
420,1,0.9255048416320699,1.526918630505597,1.012601288189345,-5.212687053300648
420,2,0.8279089193034557,1.5630094612256071,0.8462797568124091,-5.419606094023472
420,3,1.0772205437102609,0.6309957671237527,0.6025934050635879,-5.332745115614787
420,4,1.3986697338506233,0.34689171399466734,0.7422835833655348,-5.301051294539452
420,5,1.0619774722004518,0.04642215222532821,0.7634500761441662,-5.229337368223016
420,6,1.0762691456067681,0.5795715612285091,0.7643397892446493,-5.196430151104462
421,1,0.35005792039105554,1.727389171015209,0.32547503037912573,-5.264538093461588
421,2,1.0080814860739737,1.1761539634476001,0.6016527478337719,-5.373061608517975
421,3,0.835596259172475,0.6383937435740281,0.9528238615338519,-4.999352166908778
421,4,0.4964115364130678,2.187916846703245,0.2946089161824662,-5.6733341598246545
421,5,0.3913822927553833,1.9008135260558325,0.22528986250077787,-5.160669850986535
421,6,0.6863058470257202,1.6760983635156204,0.09327621025607924,-5.134902971738422
422,1,0.7717242923494855,1.8271157785190995,1.5697166172519963,-4.825844998025952
422,2,1.0671100420388209,0.6015284635148466,1.0297656290021868,-5.2551087756509265
422,3,1.0234900844948522,0.4651140204547375,0.9745918736928894,-5.11027268491517
422,4,0.9521702685062756,1.1537407919161646,1.1780483273541305,-5.203903846955765
422,5,0.7517375739092589,2.906655823977603,0.683671855056791,-5.024385059521235
422,6,1.0729012436654481,0.33671847954639456,0.9099784533890085,-5.333175877923757
423,1,0.9312158945166986,1.2536732268105564,0.6354933469028669,-4.979933528714214
423,2,0.919479345346789,1.3175478476391138,0.9562143648766579,-5.262047957843009
423,3,0.8835682751908399,1.6169371574012386,1.0836185407986831,-5.0977217816767535
423,4,0.5350286178919224,1.6803019990474732,0.40037869118777614,-4.675014033851739
423,5,0.594464141086829,0.8015220981654485,0.3656425437271684,-5.2265180098337884
423,6,1.0704713561834933,0.192097084927614,0.9594363860397643,-4.8885327242909185
424,1,1.0893088064581675,0.012375214668402237,2.108011436935077,-5.189845166182764
424,2,1.1016205882967622,0.27180864754778833,1.1157916642708423,-5.26709565200839
424,3,1.1988163098996913,0.4369828859378321,0.5691739117690475,-5.232234546671872
424,4,0.7619372167201034,1.7711204248241068,0.6262773713797023,-4.944181197198941
424,5,0.6120894971642613,1.8398339711611946,0.8224831544308578,-5.029146111850139
424,6,0.7102032900657169,0.719460904579041,0.6033565104088916,-5.012887571403681
425,1,1.1730440742433916,0.33821861423491584,1.1086369013517845,-5.255470372275633
425,2,0.9984464361320496,0.14135729838356287,1.1557390753902022,-5.241057897361562
425,3,1.0453588267923932,0.08043964863681885,0.8531188376642576,-5.249495737747509
425,4,1.1544830371606576,0.49107054441482945,1.6437328477455433,-5.300185511045883
425,5,1.21432654939653,0.5005153032540036,1.195139747233437,-5.242810695187888
425,6,1.130682353521613,1.1422049598827586,1.5501910077573675,-5.305226668886204
426,1,0.42745602341304845,2.949540737462533,0.19824688315785635,-5.081656508526044
426,2,0.7169987884652462,1.936938960163305,0.26121553178753515,-5.090567700977788
426,3,1.175699729553973,0.373522937950836,0.8737452604404172,-5.30765617184031
426,4,0.5206463701542355,2.0724981093643597,0.2605238094224299,-5.378401811082924
426,5,0.9689169442541431,1.7365730439000528,0.2519888331781241,-4.860416737693381
426,6,1.7259460283455046,2.748084439900082,0.15574010789601223,-4.513612004742521
427,1,1.0406760231498784,1.365512525543256,1.6662766800523825,-5.241407927749245
427,2,0.9350478006386365,1.5957203933067254,1.4589990428933333,-4.942225879067479
427,3,0.8133431117612593,1.5563967151015965,1.4233163671617604,-4.43451964856703
427,4,0.9543835994650498,1.540185839603982,1.5927338134717646,-4.076990278479569
427,5,1.2618898596123387,2.0796194105523558,1.0128628265368858,-3.297632759538697
427,6,1.0294160964442143,2.1048148715500177,1.5379695109956653,-3.0805061019446844
428,1,0.9293742292826083,1.610805499769433,0.49887956349958595,-5.687026950145603
428,2,1.7553531404111493,1.6377209638180505,0.04241318293198471,-6.672246281676845
428,3,0.9107378035112865,1.627149838555979,0.11046503394152046,-6.95987823164196
428,4,0.9545589127076282,2.1004325058546183,0.2550823948182088,-6.359085624586665
428,5,1.0599734465972341,1.4632505500737596,0.47583686088364163,-5.6490715795193305
428,6,1.0408417450068748,0.7300384925139658,0.6374107975473129,-5.368890436926895
429,1,0.6271376837447704,0.9946195605310759,0.3424172144352674,-5.087983003456321
429,2,0.9836128071031149,1.3607350078847416,0.6669401781054873,-5.186643675120684
429,3,0.6076308353310351,1.2738382749184278,0.46597944490270204,-5.225697054703617
429,4,0.7894409733335421,0.26682518140752365,0.6694877203702871,-5.357610054270381
429,5,1.0103701776605023,0.33511696580906547,0.7211498694315301,-5.00926089868628
429,6,0.7828378168454938,1.3914890392073667,0.25806307818786867,-6.149049461565093
430,1,0.47030448383910783,2.614610593891318,0.41379373295281485,-1.352851762916388
430,2,0.3079689717877229,1.6472692418988815,0.3803872006578774,-4.223162271511219
430,3,0.6405564817735443,1.6123612794871198,0.3900103323292857,-5.194002729528078
430,4,0.7045871311127807,2.2009401731082097,0.34336639211512665,-5.215712983260097
430,5,0.6764284097744162,1.6168449715049613,0.23952610560145493,-5.880899218372113
430,6,0.7392956769147758,1.9106486084239032,0.22525489121936942,-4.692877269285679
