parameter,mean,std,ess_bulk,ess_tail,rhat,rhat_warn,ess_bulk_warn,ess_tail_warn,ess_warn
"parameters[1, 398]",0.7846235078442841,0.6212740244291279,5206.784981759041,3109.9681973908914,0.9998741109922101,false,false,false,false
"parameters[2, 398]",1.3083386583692302,0.24083096264638867,4509.079127469581,2894.61499246858,1.0006304025098065,false,false,false,false
"parameters[3, 398]",0.25254868483472653,0.06984417227874583,4473.229466385929,3001.6171342623543,1.0000502968915834,false,false,false,false
"parameters[4, 398]",-6.462345168304517,0.734872277873164,6385.287310470877,2805.2540474728758,1.0007801592689463,false,false,false,false
"parameters[1, 399]",1.06627119357642,0.9224637276888178,6216.618811030248,2592.0257203490823,1.0041832983672463,false,false,false,false
"parameters[2, 399]",1.7855823206698445,0.47793117606573643,2661.9737242551487,1621.1758147818498,1.0007976433315133,false,false,false,false
"parameters[3, 399]",0.34413034237146845,0.17331561428564154,2220.5868204416784,1540.987616202269,1.0007124777608227,false,false,false,false
"parameters[4, 399]",-6.127544146235668,0.8477507335553216,4495.650485153182,2080.570369400842,0.9996605056319492,false,false,false,false
"parameters[1, 400]",1.1228477510088815,1.2873415196270406,6095.692848905001,3117.5509562798024,1.0014813463812402,false,false,false,false
"parameters[2, 400]",0.9200127896683319,0.43263985299271046,2138.1039914855974,875.9856514127484,1.0026386839147674,false,false,false,false
"parameters[3, 400]",0.5430889360980625,0.25753016761249536,2088.4090069089207,1072.0926561665192,1.000609115943729,false,false,false,false
"parameters[4, 400]",-5.352742069881551,1.0948064892420404,4938.2275075153975,2258.354555975639,1.002258269118429,false,false,false,false
"parameters[1, 401]",1.4668999786077885,1.8876010081791408,7392.244172135404,3065.981407559559,1.0019292972480227,false,false,false,false
"parameters[2, 401]",0.9808249256552679,0.6090610905766709,1554.5508086445682,801.4421785073534,1.0015411755415449,false,false,false,false
"parameters[3, 401]",0.6451066171409872,0.3936476940224956,1615.5469432812104,982.5223229120428,1.0022594084499266,false,false,false,false
"parameters[4, 401]",-5.3154813815216855,0.9232639776748738,4182.143166403037,1884.4056737464518,1.0043412962387084,false,false,false,false
"parameters[1, 402]",1.751367092870487,2.044918951361391,7480.531941057221,3169.304983287408,0.9995788133395218,false,false,false,false
"parameters[2, 402]",0.31980466650957157,0.35847034499878694,2882.7333759472867,2325.375287155775,1.000502359583039,false,false,false,false
"parameters[3, 402]",0.9571914095627507,0.36004492055081805,3096.966373798217,3179.261934164797,0.9998999165884584,false,false,false,false
"parameters[4, 402]",-5.170311730116688,0.9953324790049646,5171.003114233204,2249.87331745155,1.0018545897478566,false,false,false,false
"parameters[1, 403]",0.9495990589324997,1.3295368021916716,6086.1069460485905,2617.154407039215,1.0010975356295528,false,false,false,false
"parameters[2, 403]",0.5606155314609939,0.30075929405030105,1658.1282811610258,1333.7641399882382,1.003906584144303,false,false,false,false
"parameters[3, 403]",0.44006524160746296,0.2627161728416772,1959.5146043716375,1977.7448881935645,1.0022301862786385,false,false,false,false
"parameters[4, 403]",-5.102985990037396,1.0109795117272997,5932.625152836931,2431.1008538952974,1.0002172377665957,false,false,false,false
"parameters[1, 404]",1.6761895006302319,2.1749703139247467,6123.582891447879,2703.926240745513,1.0008594379280638,false,false,false,false
"parameters[2, 404]",0.9610364077867055,0.34861739835418326,3135.270040916198,1718.594136855804,1.0002104757379446,false,false,false,false
"parameters[3, 404]",0.35947825020030694,0.1270662479729829,3590.407403593581,1830.785666958537,1.0018837471505757,false,false,false,false
"parameters[4, 404]",-4.768428040021636,1.0668616920143243,4585.57485239423,2565.965274329921,1.0010834179928878,false,false,false,false
"parameters[1, 405]",1.1668659692286243,1.4615652834651507,5813.310313756252,3035.8688459098635,0.9996372694674955,false,false,false,false
"parameters[2, 405]",0.9362415608509552,0.23676751113338154,4524.92362931048,2853.021011299472,1.0005388653104308,false,false,false,false
"parameters[3, 405]",0.2687055696919848,0.091624419551901,5653.060672803856,2283.1568298285415,0.9999454651095495,false,false,false,false
"parameters[4, 405]",-5.171303349011013,1.0034498501528848,5007.758624804006,2236.251209272826,1.0020029648029687,false,false,false,false
"parameters[1, 406]",2.0120321245743926,2.6427716554607135,7922.756599912355,2709.5091842751276,1.0000051253320632,false,false,false,false
"parameters[2, 406]",0.6282746116652863,0.5693109087420681,3048.1899342087836,2586.7228737489154,1.0003886742173498,false,false,false,false
"parameters[3, 406]",1.1467841692542415,0.5368366616652467,2673.194130484438,2821.4299144096913,1.0004381238503117,false,false,false,false
"parameters[4, 406]",-5.1029287558868655,0.988781631314067,5448.520682163603,2267.931724666894,1.0027125806316528,false,false,false,false
"parameters[1, 407]",1.3679865039446362,2.51719008136104,6358.263546870915,2534.8373272367994,1.0007312561972725,false,false,false,false
"parameters[2, 407]",0.41174507617864514,0.48254678190588396,2465.0456625219635,3449.1727832235288,1.0008180050074145,false,false,false,false
"parameters[3, 407]",1.2801118046957134,0.6061284016632396,2197.2054011984046,3248.4427954143844,1.0004170405718105,false,false,false,false
"parameters[4, 407]",-5.321977668851019,1.0302092312182116,4729.117584726461,2259.316133533193,1.0007425823507814,false,false,false,false
"parameters[1, 408]",1.5241571954039068,1.8315082634917423,6344.068606727769,2823.7481861945876,1.0018225629364428,false,false,false,false
"parameters[2, 408]",0.7337221962470644,0.395926538409358,3258.4859927862153,2076.9343828804376,0.9999054666863905,false,false,false,false
"parameters[3, 408]",0.6513913302493257,0.26881249601861124,3358.651241682834,2098.6449455026745,1.0007756639098768,false,false,false,false
"parameters[4, 408]",-4.893811215268253,1.1387322249656269,3384.6985657067007,1408.4627499997775,1.0006876537725473,false,false,false,false
"parameters[1, 409]",0.7270192672456385,0.5639290098952795,6408.762519276838,2700.655775664166,1.0016341079442317,false,false,false,false
"parameters[2, 409]",2.503107372097531,0.4461757592249994,5179.623625395442,2792.6191942972496,1.0016017996903688,false,false,false,false
"parameters[3, 409]",0.37258454854399475,0.11839443606370699,4279.770827378956,2966.4907756155667,1.0000833818507155,false,false,false,false
"parameters[4, 409]",-5.4554348978885665,0.901468937019697,6380.377937022784,2342.575447905227,0.9999938433725558,false,false,false,false
"parameters[1, 410]",2.139400345451093,2.537901127659711,6776.315622494522,2958.593510904068,0.9995840738344047,false,false,false,false
"parameters[2, 410]",0.7186142245097364,0.403348052632728,2834.7760024536465,1616.8686779672446,1.0003831631361266,false,false,false,false
"parameters[3, 410]",0.5355166186884435,0.23379798255777093,2853.4947628263794,1814.0728761841065,1.0010693238026092,false,false,false,false
"parameters[4, 410]",-5.073918768100951,1.0054574608243356,7195.427406406147,2447.1850171312194,1.0001290119980124,false,false,false,false
"parameters[1, 411]",1.6784266145956672,2.1582794743280656,8266.946331497666,3187.381740884915,1.0008087458205241,false,false,false,false
"parameters[2, 411]",0.8374292728911759,0.4916734256344599,3454.3350645877463,2514.781111343335,1.000781191048923,false,false,false,false
"parameters[3, 411]",0.9035264423321937,0.3783803549031738,3725.078015850037,2808.0753826299247,1.000174254921322,false,false,false,false
"parameters[4, 411]",-5.203158084638145,1.0169436204347142,4583.008034773252,1421.8611532182038,1.004477161208728,false,false,false,false
"parameters[1, 412]",1.87641223899024,2.3022066991740537,7148.592817848664,2695.591967915715,1.000080776526233,false,false,false,false
"parameters[2, 412]",1.8250447607802929,0.6253672247095962,2855.2988915800747,1876.1546287276926,1.0025085095661328,false,false,false,false
"parameters[3, 412]",0.4328983940342255,0.25157395097302176,2591.0913099034915,1828.6927446791115,1.0018186870225894,false,false,false,false
"parameters[4, 412]",-5.454753932992755,0.9056384816409309,6132.531082943459,2521.534980364422,1.0011208995396554,false,false,false,false
"parameters[1, 413]",0.9545924347796751,0.9743332731413412,6077.810850326739,2864.9780950049203,0.9996216355263529,false,false,false,false
"parameters[2, 413]",1.9661121035931246,0.635516889949382,2273.2554745942466,1074.4423058336622,1.0006902715147057,false,false,false,false
"parameters[3, 413]",0.43546442289344434,0.28158798026256354,2261.5066489616233,1221.5197302120587,1.0008170976549808,false,false,false,false
"parameters[4, 413]",-5.973349381136696,0.9051225029427669,4364.584538569561,2418.579214074027,1.0002184606307047,false,false,false,false
"parameters[1, 414]",1.7745544192262355,2.242661538763317,6704.615676282961,2594.1088052864698,0.9998633934764664,false,false,false,false
"parameters[2, 414]",0.37257850760085903,0.30112345699557663,3856.259764990303,2415.3405772570613,1.0001934180773822,false,false,false,false
"parameters[3, 414]",0.8586586454149674,0.29666595507307875,3796.503093003306,2630.5627231160265,1.000654819871215,false,false,false,false
"parameters[4, 414]",-5.139070805764326,1.0187207860811265,4110.293152831799,1903.582495319875,1.0023526042612863,false,false,false,false
"parameters[1, 415]",1.4187261272879286,1.7374246044287602,6891.901277781654,2906.2637774138516,1.0018832611662831,false,false,false,false
"parameters[2, 415]",0.6789132004896334,0.4934269057789186,2954.0766492074486,2317.749174293389,0.9998014280098926,false,false,false,false
"parameters[3, 415]",0.6667128151957673,0.31000140937455306,2875.2505781124914,2823.967032170932,1.0013396346967016,false,false,false,false
"parameters[4, 415]",-5.6213635582606125,0.9773201319829111,5999.542694482337,2654.9470201973977,1.0014411310781517,false,false,false,false
"parameters[1, 416]",1.882531196242136,2.4878824191728848,6445.7082280299155,3209.523008731523,1.000074679742204,false,false,false,false
"parameters[2, 416]",0.623269135325564,0.3574552823334547,3317.237227470772,2079.336111881321,1.0013804272917388,false,false,false,false
"parameters[3, 416]",0.5061633211063745,0.16842866763753786,3283.440947227458,2455.2316853564816,1.0010504582121065,false,false,false,false
"parameters[4, 416]",-5.166361005939172,1.0279149286880185,5079.385021450379,2318.353411944289,1.000318077302131,false,false,false,false
"parameters[1, 417]",1.6445605362431883,2.112488057007888,6744.670977141948,3072.12546342691,1.0009632345002244,false,false,false,false
"parameters[2, 417]",0.8215769922984811,0.4332563071254633,3757.7931435722803,2555.4054612536975,0.9999954138290887,false,false,false,false
"parameters[3, 417]",0.5358718879052309,0.20791782226943623,3618.0202174503975,2976.7681171903732,1.000031389807028,false,false,false,false
"parameters[4, 417]",-5.440481218074079,0.9446602548251491,6299.293543034573,2361.3255551954962,1.002590850973394,false,false,false,false
"parameters[1, 418]",1.7358754008609039,1.969528426828824,5974.382828590227,3234.15828250089,0.9997187401503844,false,false,false,false
"parameters[2, 418]",1.2275199835450592,0.4257951719662087,3209.097450754449,2167.846554785238,1.0006869051374112,false,false,false,false
"parameters[3, 418]",0.28480536441952053,0.09924277208431198,3456.0127118899927,2265.0372005384843,1.0018408247047457,false,false,false,false
"parameters[4, 418]",-5.5276931408490695,0.8576095470953118,5689.735759955193,1749.271240377279,1.0075468616743444,false,false,false,false
"parameters[1, 419]",1.609930162517483,1.8928080385322525,8512.083102847904,3145.9051106651796,1.0030155381214625,false,false,false,false
"parameters[2, 419]",0.69066210405682,0.3938688026532133,3002.167675540133,1938.162038734543,1.0029785154891504,false,false,false,false
"parameters[3, 419]",0.37656329873759137,0.15219644430806772,3215.7973415885085,2415.478662781318,1.000832699981546,false,false,false,false
"parameters[4, 419]",-5.469239037873799,1.0128735005184166,4082.083547402753,2118.2396990874363,1.000841082477759,false,false,false,false
"parameters[1, 420]",1.3721890866259594,1.6522740227007624,6638.121143139359,2874.537147161817,0.999774075687284,false,false,false,false
"parameters[2, 420]",0.36667315511545917,0.34623750486014365,2489.9688065009987,2304.6884021809997,1.0004725561950145,false,false,false,false
"parameters[3, 420]",0.526129752570045,0.22033228135767938,3160.012216175823,2922.2442121386766,1.000632720898417,false,false,false,false
"parameters[4, 420]",-5.575138476557846,0.9910804696888722,4556.983655987465,2616.9367748222003,1.0001083083126372,false,false,false,false
"parameters[1, 421]",1.6490382307455438,2.06446646915671,6728.468481411871,3004.719422981388,1.0010550474307751,false,false,false,false
"parameters[2, 421]",0.691994484459764,0.48491567360911486,3985.9012190709764,2276.1795387536104,1.000054506180886,false,false,false,false
"parameters[3, 421]",1.2181886169336817,0.4494893398202268,3807.7539902171075,2633.8087490836074,1.0002189254277714,false,false,false,false
"parameters[4, 421]",-5.23122413570283,1.0507095923972147,5278.313486183685,1943.4921245483417,0.9999912331255688,false,false,false,false
"parameters[1, 422]",1.6896017679711937,1.5003873729882504,4877.669620343296,2524.8614252841176,1.0010283434831457,false,false,false,false
"parameters[2, 422]",2.1781127170601984,0.4346246882261037,4427.332403673005,2611.5072878667497,1.0001077884030063,false,false,false,false
"parameters[3, 422]",0.3485763776538,0.11388972921597383,3668.231257950382,2609.351531607878,1.0008914230911374,false,false,false,false
"parameters[4, 422]",-5.328349594375359,0.9392427057952646,5137.626525554671,2578.205864090168,0.9998414705800354,false,false,false,false
"parameters[1, 423]",1.5012354151495666,1.8995741232572798,7078.7356976110495,2963.9620441318166,1.0019219799672112,false,false,false,false
"parameters[2, 423]",0.5414545925747479,0.5051673082204974,2006.710707820003,2288.7727134870775,1.0006376416260883,false,false,false,false
"parameters[3, 423]",0.8272783145144837,0.422253141140382,2145.893725110727,3088.561551104675,1.0003040315086522,false,false,false,false
"parameters[4, 423]",-5.4016720613807285,1.005427891254055,5197.373497770286,2385.754291169375,1.0004914375153617,false,false,false,false
"parameters[1, 424]",1.5903900781471505,1.944603811100776,8688.397354797566,2503.5017858972506,1.0027079044204565,false,false,false,false
"parameters[2, 424]",0.30359916883984384,0.44770510441815836,2548.6849170875316,2731.781800137716,1.000562714317926,false,false,false,false
"parameters[3, 424]",1.0625485911992365,0.446399817382308,2696.0516933098647,3070.0071445422973,1.0004550101350707,false,false,false,false
"parameters[4, 424]",-5.3525859142413434,1.0041292409433449,5226.899127383882,2692.4827556237487,1.0011415130131482,false,false,false,false
"parameters[1, 425]",1.2016492415272821,1.3980106623448696,6539.1453370139,2991.0805209393993,1.0009008718124057,false,false,false,false
"parameters[2, 425]",0.9905288074456132,0.5144211675092234,1685.730847917511,1300.2432767231574,1.0013136765803108,false,false,false,false
"parameters[3, 425]",0.37681981680016874,0.2180815283277074,1693.4273977109447,1267.6887516568215,1.0026105505156777,false,false,false,false
"parameters[4, 425]",-6.087481082382746,0.9180894973681298,2916.733088054994,1877.0610125274643,1.0009562369812026,false,false,false,false
"parameters[1, 426]",0.5209905233034885,0.46533542420213525,5194.3205694838025,2967.577318937079,1.0015655351259232,false,false,false,false
"parameters[2, 426]",1.309372645001738,0.2852916803699161,3291.460373150272,1597.029582251279,1.0014352470388936,false,false,false,false
"parameters[3, 426]",0.29572982960413063,0.09231098794618318,3066.7203896756714,1758.5984910223701,1.0021083433658389,false,false,false,false
"parameters[4, 426]",-6.237894451201293,0.829284531325739,5071.201307954394,2366.044131685406,1.0012744632542698,false,false,false,false
"parameters[1, 427]",1.808798817321839,2.1681174287945697,7359.78855262716,2738.2760540969994,1.000302674868991,false,false,false,false
"parameters[2, 427]",0.49589509467122683,0.3782735693633499,3089.400940706157,2147.303467609081,1.0020071305333609,false,false,false,false
"parameters[3, 427]",0.06283237047273293,0.050061647663765474,3410.059148944462,1853.0367131310002,1.000356987352694,false,false,false,false
"parameters[4, 427]",-5.289473476499446,0.974710690384281,6590.662618842924,2331.057104614511,1.000380128597096,false,false,false,false
"parameters[1, 428]",1.538114255389515,2.0385556375424647,6421.544429894124,2396.6987550682998,1.0015511864425515,false,false,false,false
"parameters[2, 428]",0.27235422635729334,0.23663905942974706,3011.5110036374153,2028.893780702985,1.0000668731440714,false,false,false,false
"parameters[3, 428]",0.5092518128149776,0.23618582711667765,4270.117211314567,2439.940684634286,1.00172084708824,false,false,false,false
"parameters[4, 428]",-5.31594382897005,1.0153880848500516,5671.591567603301,2571.5748201146635,1.0006537370205435,false,false,false,false
"parameters[1, 429]",2.093193392622602,2.511489481312099,7621.322993771995,2887.3792601342134,1.0008235769330567,false,false,false,false
"parameters[2, 429]",0.9007298807534557,0.5525384859563547,3682.0143084291526,2330.5982557057405,1.0006675365527449,false,false,false,false
"parameters[3, 429]",1.6706055745601598,0.489360615263614,3900.441327863824,3083.286586715114,1.0000937052152905,false,false,false,false
"parameters[4, 429]",-5.36650451679962,0.9648538303742424,5784.92368604819,1892.9427385080878,1.0011780251869613,false,false,false,false
"parameters[1, 430]",0.6787727139868118,0.5291552059762881,5242.3356953620605,3088.2990929725047,1.0020632223372228,false,false,false,false
"parameters[2, 430]",1.8990685319849965,0.3241933182227241,4609.3382480744085,2463.335400138729,1.0012505073923887,false,false,false,false
"parameters[3, 430]",0.3266476613131786,0.12232824584202266,3942.297211832363,2196.0832316652645,1.0008649672931547,false,false,false,false
"parameters[4, 430]",-6.264095701465172,0.8100852456749914,3923.5922019688355,2102.567907005817,1.0007011706161903,false,false,false,false
"parameters[1, 431]",1.994908764800215,2.396659405047064,7139.427593848223,2371.4819031098136,1.0010465728189586,false,false,false,false
"parameters[2, 431]",0.8959588908319843,0.30212173745066734,1085.5835038371226,435.2766015263897,1.0027020996837193,false,false,false,false
"parameters[3, 431]",0.2540242091348946,0.11739967437900589,1234.3360611608628,481.73756291371853,1.0023425486428859,false,false,false,false
"parameters[4, 431]",-5.123534100565823,0.9826940818163287,5920.753006180853,2235.1730124284118,0.9996417379229361,false,false,false,false
"parameters[1, 432]",1.687374249298672,2.5064217938486837,7831.1929073994015,2812.0605050311415,0.9997366075573703,false,false,false,false
"parameters[2, 432]",0.056728437040179415,0.07410456683393629,4251.055858507424,2343.815727231922,1.000688448560461,false,false,false,false
"parameters[3, 432]",1.0462275338352263,0.28172615376495486,6261.680415548484,3201.557617580245,0.9995969177580457,false,false,false,false
"parameters[4, 432]",-5.183019007080139,1.032765914219847,5293.133914217516,2043.5487449816603,1.0007804231871964,false,false,false,false
"parameters[1, 433]",1.8451360701703865,2.681773042392303,8434.731053651762,2923.4477195567074,1.001213085502805,false,false,false,false
"parameters[2, 433]",1.8570914009482158,0.7048430807345216,3522.7574990862295,2140.942754207771,1.0007411023708004,false,false,false,false
"parameters[3, 433]",0.9967428420034848,0.4717957024318377,3701.100254599005,2762.5009760980206,1.000549562951042,false,false,false,false
"parameters[4, 433]",-4.967394582621487,0.980178810723386,5704.745490375316,2059.3058345707286,1.0000669478699096,false,false,false,false
"parameters[1, 434]",1.0828058655196897,1.2307670865291873,6646.061585102125,3036.953973182604,1.0007404502211998,false,false,false,false
"parameters[2, 434]",1.8886393365610428,0.4692729862970863,3718.26565084744,2504.1779333130958,0.9998564898668999,false,false,false,false
"parameters[3, 434]",0.5558040137175619,0.19355178578061644,3818.676264057762,2773.611681771526,1.001635592122785,false,false,false,false
"parameters[4, 434]",-4.949000946171113,1.157859369645612,3955.3070846162796,1991.1076615111065,1.0006659864840433,false,false,false,false
"parameters[1, 435]",1.000761176284496,0.9356951974593408,6562.865013434979,2782.30648334208,1.0007443876764508,false,false,false,false
"parameters[2, 435]",1.663643340804994,0.3846878742518008,2895.2168355558706,1641.0829975855609,1.0012687310239394,false,false,false,false
"parameters[3, 435]",0.3689736002242698,0.12275340663885537,2959.3878368705227,1867.4512259580356,1.000240669983794,false,false,false,false
"parameters[4, 435]",-5.33818823046333,0.989822816040747,5529.479222110343,1996.440988874901,1.0019005921985609,false,false,false,false
"parameters[1, 436]",2.5190992443330873,3.159459110801887,7867.158793850367,3300.579710359749,1.0001401752168313,false,false,false,false
"parameters[2, 436]",3.105756715387315,0.5716542529375876,7345.793439328308,2960.183113420311,1.0002701230587503,false,false,false,false
"parameters[3, 436]",0.5585846508364934,0.15918809547003307,6749.2603909024165,2778.963043884498,1.0018562371227098,false,false,false,false
"parameters[4, 436]",-3.7995217118245055,0.8104320827511649,5860.0722561182565,2682.844373836311,1.0012904018151567,false,false,false,false
"parameters[1, 437]",1.578778798179433,2.0732388076369026,6902.279926250436,2815.027251759486,1.0009920593946222,false,false,false,false
"parameters[2, 437]",2.058960862535762,0.6657529827806321,5207.062637161197,2462.6820226876507,1.0037641242705433,false,false,false,false
"parameters[3, 437]",1.346408400250505,0.5019251290354456,5226.057320967773,3551.942559875359,1.0015776349922345,false,false,false,false
"parameters[4, 437]",-4.1864182361598345,0.9592392814480841,5586.721518228431,2033.4925792016686,1.0000390335923823,false,false,false,false
"parameters[1, 438]",1.8233950124844929,2.484480491007767,7985.983153743901,2858.9653616052897,0.9999661436809858,false,false,false,false
"parameters[2, 438]",0.7467504185953474,0.5808889588457072,3857.7361105296322,2697.920427424252,1.0011163079825773,false,false,false,false
"parameters[3, 438]",1.8611697427201443,0.5641370673823265,3684.445715418221,3239.521413978582,1.0019019742215438,false,false,false,false
"parameters[4, 438]",-5.28503148117451,0.9835164611440778,5394.952174173403,2292.9236011671715,1.0019745912416682,false,false,false,false
"parameters[1, 439]",0.4253552851969482,0.32961280486852956,6260.206174896186,3127.2826551481903,1.0010339849384473,false,false,false,false
"parameters[2, 439]",3.0377654552464013,0.574618469373634,6726.944640204915,3100.729510048093,0.9999673298996895,false,false,false,false
"parameters[3, 439]",0.211289314753775,0.06714057511872079,6702.75520645873,2857.059087658601,1.0000174222763887,false,false,false,false
"parameters[4, 439]",-5.091005169591518,1.0237408386055598,7094.356809378788,2722.264967289829,1.0024305093808765,false,false,false,false
"parameters[1, 440]",0.8438483406999128,0.8635850107767418,6253.448360907201,3036.4898234343227,0.9996746127666394,false,false,false,false
"parameters[2, 440]",2.3476194054088837,0.4771182483242517,4505.555604114341,3479.4680948515547,1.0003236618736364,false,false,false,false
"parameters[3, 440]",0.33988355462325864,0.09448712382927998,4525.357920068204,2925.853080910416,0.9998171338428651,false,false,false,false
"parameters[4, 440]",-4.448775079495585,1.0814175546391478,5575.819496507105,2622.86749494806,1.0002143079512094,false,false,false,false
"parameters[1, 441]",1.9402247827896253,2.3496317901349952,5083.675917766401,2714.171322590409,1.0024963550862347,false,false,false,false
"parameters[2, 441]",3.155639718108252,0.5726935333029166,7329.983255821151,3188.5852753298177,1.0015495410699575,false,false,false,false
"parameters[3, 441]",0.23740013968620924,0.06892539190142433,5093.487085913932,3183.7724123491894,1.0006342857114088,false,false,false,false
"parameters[4, 441]",-4.198100633332396,1.1536664774717373,4589.861518990254,2546.7938405496875,1.0002013151846725,false,false,false,false
"parameters[1, 442]",1.4003649694281872,1.2781013198405988,4014.9571531095935,2533.0139195162187,1.000041799756169,false,false,false,false
"parameters[2, 442]",1.6600708573722343,0.3174556156286079,4051.0095695716977,3120.591211673288,1.0004865743737918,false,false,false,false
"parameters[3, 442]",0.2602988254768752,0.07122848916485187,3727.4980576923876,2759.867770609997,0.9998982540169139,false,false,false,false
"parameters[4, 442]",-5.551558632943188,0.9578163086168399,6460.636057863251,2472.894507642712,1.0026028081762641,false,false,false,false
"parameters[1, 443]",1.6978382255716693,1.7672712324243656,6095.542082727954,2979.928453258566,1.001816418611168,false,false,false,false
"parameters[2, 443]",1.4249112400986303,0.6618472052579147,2430.7468447954025,1372.271490957243,1.0005751962812206,false,false,false,false
"parameters[3, 443]",0.3044235625357454,0.15587473758842546,2274.3027581332035,1513.9235443953128,1.0013481891129496,false,false,false,false
"parameters[4, 443]",-5.746608784594145,0.9137976083011932,5752.562962852415,2128.5390826712687,1.0002153002879752,false,false,false,false
"parameters[1, 444]",1.0940810365886273,1.0328823713552011,5830.190567293666,2537.391761058436,1.000261041162174,false,false,false,false
"parameters[2, 444]",1.7636830266861319,0.49340696414267604,2590.397934639116,1607.481574016919,1.0008983015952169,false,false,false,false
"parameters[3, 444]",0.48545642350081414,0.21903134638509178,2620.046583957445,1795.5841401655596,1.0015685366616294,false,false,false,false
"parameters[4, 444]",-5.8409470179251635,0.8312525786374922,5552.030499246826,2481.571290182752,1.0007508468195472,false,false,false,false
"parameters[1, 445]",1.446031888170051,1.952870283370161,7758.57435940104,3182.59097094581,1.0044585296232287,false,false,false,false
"parameters[2, 445]",1.5769278679657337,0.6457921853909897,4439.735044099072,2054.140031892372,1.001364764126009,false,false,false,false
"parameters[3, 445]",1.064599080979918,0.29121449515694303,4589.470812724395,2418.220628305553,1.0013099279242252,false,false,false,false
"parameters[4, 445]",-5.201444589654202,1.0188576339372017,5632.825754418764,2173.4495324307895,0.9999781418311499,false,false,false,false
"parameters[1, 446]",1.2149093762696266,1.3529288622282862,6281.830640732054,2497.8127134874035,1.0017425853110355,false,false,false,false
"parameters[2, 446]",1.6235087451664056,0.5915766069637319,4076.680058348952,2189.4309589068907,1.0019820650401006,false,false,false,false
"parameters[3, 446]",0.8883929109166155,0.24894588290237843,4580.428373834796,2833.313749327668,1.0001279940809034,false,false,false,false
"parameters[4, 446]",-5.4508566426034095,0.920268964925785,5772.847613342799,2494.76718230763,0.9998771561868534,false,false,false,false
"parameters[1, 447]",1.8045493680601672,2.276329665150248,6867.503688240663,2866.801254569643,1.0027326559939043,false,false,false,false
"parameters[2, 447]",0.6896810498012903,0.39289140316934745,3468.1850934285712,2123.409754058011,1.001797754653242,false,false,false,false
"parameters[3, 447]",0.6531267421187928,0.25173307310171567,3627.881284011092,2709.1661071825633,1.0030356112474494,false,false,false,false
"parameters[4, 447]",-5.3369416354895565,0.9476887245399412,5486.499444080451,2249.7027735910647,1.001687526576917,false,false,false,false
"parameters[1, 448]",2.260731500400627,2.7339641767807477,6383.655134401484,3512.8061189775312,1.0003490071758268,false,false,false,false
"parameters[2, 448]",0.43747247962286945,0.3463600494867547,3402.923459484613,2669.2361554811837,1.000584595248757,false,false,false,false
"parameters[3, 448]",0.7875454947238585,0.2864941462880496,3145.725773103943,2895.745537687633,0.9999585431619566,false,false,false,false
"parameters[4, 448]",-5.309133586946338,0.976044365202172,5180.092838913806,2547.8808160074127,1.0017449029951861,false,false,false,false
"parameters[1, 449]",1.6834341458417732,2.133620500083788,7161.91167423098,3068.086174757624,1.0003900863879744,false,false,false,false
"parameters[2, 449]",0.08055651318211096,0.09966382119155359,3428.471363596526,2024.9457770153697,1.0000527861843969,false,false,false,false
"parameters[3, 449]",0.8073710127932568,0.27338571023108943,5401.514205908724,3142.827477665418,1.0000485878228766,false,false,false,false
"parameters[4, 449]",-5.238432330373826,0.9918585500881325,6151.004406802169,2126.953513860593,1.0001158343062067,false,false,false,false
"parameters[1, 450]",1.82304243412831,2.417030237686072,7320.494295241577,2658.7700876545305,1.0015980901863997,false,false,false,false
"parameters[2, 450]",0.6847680738547307,0.5040338439462002,3421.654886530033,2452.985464983977,1.0002883477698388,false,false,false,false
"parameters[3, 450]",0.8559348048165917,0.3979825122733847,3250.3875918268054,2386.683340905722,1.001080020941929,false,false,false,false
"parameters[4, 450]",-5.193698695798513,0.9993754999447745,5817.705659659357,2475.4234368783336,1.0000930860204438,false,false,false,false
"parameters[1, 451]",0.4428662043939718,0.36124302964354055,6838.537406544943,2722.1205481056927,1.001716109987756,false,false,false,false
"parameters[2, 451]",1.7655624854145153,0.27719384772087713,4956.36956899646,2796.7180260085174,1.0012714630573438,false,false,false,false
"parameters[3, 451]",0.34224388217368495,0.1075920491100768,5791.762631182425,2845.530889276095,1.0008711865334727,false,false,false,false
"parameters[4, 451]",-5.3039485202829,0.8299277945382281,6100.768736559009,2751.0939531377626,1.001467501768235,false,false,false,false
"parameters[1, 452]",1.6131183073986826,2.1566196260551638,7856.9547028441475,2901.13851005706,1.0007120970657692,false,false,false,false
"parameters[2, 452]",1.2245411134006732,0.5953371588944063,3637.4627227290775,2354.256213618623,1.0018157578641782,false,false,false,false
"parameters[3, 452]",0.6757269126682866,0.3100602219592831,3662.5517834005755,2543.8655181588488,1.0016726283583204,false,false,false,false
"parameters[4, 452]",-5.352864591527354,0.9899869234353292,5642.692585025002,2073.6703880594177,1.0027444016795939,false,false,false,false
"parameters[1, 453]",1.2748240544651062,1.5584290385200863,7069.251631168261,3093.5980629899477,0.9998255452440321,false,false,false,false
"parameters[2, 453]",0.7140967264831379,0.4294293886130807,3783.3681648330617,2222.8637140190904,1.0006648565605127,false,false,false,false
"parameters[3, 453]",0.9890027578548911,0.23694572558390675,3759.5787168447923,2522.217389230622,1.0001412011915132,false,false,false,false
