detectprob,binary_resp,SubjID,condition,training
0.455745203669189,1,15,2,0
0.0,0,15,2,0
0.0,0,15,2,0
0.455745203669189,1,15,2,0
0.455745203669189,1,15,2,0
0.0,0,15,2,0
0.0,0,15,2,0
0.279066376043072,0,15,2,0
0.644312235140254,1,15,2,0
0.455745203669189,1,15,2,0
0.0,0,15,2,0
0.279066376043072,1,15,2,0
0.644312235140254,1,15,2,0
0.279066376043072,1,15,2,0
0.455745203669189,1,15,2,0
0.455745203669189,1,15,2,0
0.279066376043072,1,15,2,0
0.0,0,15,2,0
0.0,1,15,2,0
0.0,0,15,2,0
0.279066376043072,1,15,2,0
0.0,1,15,2,0
0.0,1,15,2,0
0.0,0,15,2,0
0.0,0,15,2,0
0.0,1,15,2,0
0.279066376043072,1,15,2,0
0.455745203669189,1,15,2,0
0.0,1,15,2,0
0.0,1,15,2,0
0.0,0,15,2,0
0.644312235140254,1,15,2,0
0.455745203669189,1,15,2,0
0.279066376043072,1,15,2,0
0.279066376043072,1,15,2,0
0.455745203669189,1,15,2,0
0.455745203669189,1,15,2,0
0.644312235140254,1,15,2,0
0.0,0,15,2,0
0.0,0,15,2,0
0.644312235140254,1,15,2,0
0.455745203669189,1,15,2,0
0.279066376043072,1,15,2,0
0.279066376043072,0,15,2,0
0.0,0,15,2,0
0.644312235140254,0,15,2,0
0.0,0,15,2,0
0.0,0,15,2,0
0.455745203669189,1,15,2,0
0.0,0,15,2,0
0.0,0,15,2,0
0.455745203669189,0,15,2,0
0.0,0,15,2,0
0.0,0,15,2,0
0.279066376043072,0,15,2,0
0.455745203669189,1,15,2,0
0.279066376043072,1,15,2,0
0.0,0,15,2,0
0.0,0,15,2,0
0.0,0,15,2,0
0.0,0,15,2,0
0.455745203669189,1,15,2,0
0.0,1,15,2,0
0.455745203669189,1,15,2,0
0.279066376043072,1,15,2,0
0.455745203669189,1,15,2,0
0.0,0,15,2,0
0.0,1,15,2,0
0.279066376043072,1,15,2,0
0.455745203669189,1,15,2,0
0.0,0,15,2,0
0.644312235140254,1,15,2,0
0.0,0,15,2,0
0.0,0,15,2,0
0.0,0,15,2,0
0.279066376043072,1,15,2,0
0.0,1,15,2,0
0.279066376043072,1,15,2,0
0.0,0,15,2,0
0.644312235140254,1,15,2,0
1.0,1,15,3,1
1.0,1,15,3,1
1.0,1,15,3,1
1.0,1,15,3,1
1.0,1,15,3,1
1.0,1,15,3,1
1.0,1,15,3,1
1.0,1,15,3,1
1.0,1,15,3,1
1.0,1,15,3,1
1.0,1,15,3,1
1.0,1,15,3,1
1.0,1,15,3,1
1.0,1,15,3,1
1.0,1,15,3,1
1.0,1,15,3,1
1.0,1,15,3,1
1.0,1,15,3,1
1.0,1,15,3,1
1.0,1,15,3,1
0.589987089457114,1,15,3,0
0.589987089457114,0,15,3,0
0.589987089457114,0,15,3,0
0.343634549271352,1,15,3,0
0.343634549271352,0,15,3,0
0.343634549271352,0,15,3,0
0.589987089457114,0,15,3,0
0.589987089457114,0,15,3,0
0.0,0,15,3,0
0.589987089457114,1,15,3,0
0.589987089457114,1,15,3,0
0.798180817470285,1,15,3,0
0.0,0,15,3,0
0.798180817470285,0,15,3,0
0.589987089457114,0,15,3,0
0.589987089457114,0,15,3,0
0.589987089457114,1,15,3,0
0.589987089457114,0,15,3,0
0.343634549271352,0,15,3,0
0.589987089457114,0,15,3,0
0.798180817470285,0,15,3,0
0.589987089457114,1,15,3,0
0.343634549271352,1,15,3,0
0.0,0,15,3,0
0.0,0,15,3,0
0.589987089457114,0,15,3,0
0.0,0,15,3,0
0.343634549271352,0,15,3,0
0.0,0,15,3,0
0.0,0,15,3,0
0.589987089457114,1,15,3,0
0.343634549271352,0,15,3,0
0.589987089457114,0,15,3,0
0.0,0,15,3,0
0.0,1,15,3,0
0.589987089457114,0,15,3,0
0.798180817470285,1,15,3,0
0.589987089457114,1,15,3,0
0.343634549271352,0,15,3,0
0.0,0,15,3,0
0.0,0,15,3,0
0.0,0,15,3,0
0.343634549271352,0,15,3,0
0.0,0,15,3,0
0.0,0,15,3,0
0.589987089457114,1,15,3,0
0.343634549271352,0,15,3,0
0.0,0,15,3,0
0.343634549271352,0,15,3,0
0.798180817470285,1,15,3,0
0.589987089457114,1,15,3,0
0.0,0,15,3,0
0.343634549271352,0,15,3,0
0.589987089457114,0,15,3,0
0.589987089457114,0,15,3,0
0.0,0,15,3,0
0.0,0,15,3,0
0.0,1,15,3,0
0.0,0,15,3,0
0.798180817470285,1,15,3,0
0.0,0,15,3,0
0.0,0,15,3,0
0.589987089457114,0,15,3,0
0.0,0,15,3,0
0.343634549271352,0,15,3,0
0.0,1,15,3,0
0.0,0,15,3,0
0.589987089457114,0,15,3,0
0.0,0,15,3,0
0.798180817470285,0,15,3,0
0.589987089457114,0,15,3,0
0.0,0,15,3,0
0.343634549271352,0,15,3,0
0.0,0,15,3,0
0.589987089457114,0,15,3,0
0.798180817470285,1,15,3,0
0.0,0,15,3,0
0.343634549271352,0,15,3,0
0.343634549271352,0,15,3,0
0.0,0,15,3,0
0.0,0,15,3,0
0.589987089457114,0,15,3,0
0.798180817470285,1,15,3,0
0.343634549271352,0,15,3,0
0.589987089457114,0,15,3,0
0.0,0,15,3,0
0.0,0,15,3,0
0.0,0,15,3,0
0.0,0,15,3,0
0.343634549271352,0,15,3,0
0.0,0,15,3,0
0.343634549271352,1,15,3,0
0.0,0,15,3,0
0.0,0,15,3,0
0.343634549271352,0,15,3,0
0.0,0,15,3,0
0.589987089457114,0,15,3,0
0.798180817470285,0,15,3,0
0.0,0,15,3,0
0.589987089457114,0,15,3,0
1.0,1,16,2,1
0.0,0,16,2,0
0.422383821325015,1,16,2,0
0.548286678832774,1,16,2,0
0.0,0,16,2,0
0.422383821325015,1,16,2,0
0.422383821325015,1,16,2,0
0.422383821325015,1,16,2,0
0.422383821325015,1,16,2,0
0.422383821325015,1,16,2,0
0.422383821325015,1,16,2,0
0.548286678832774,1,16,2,0
0.422383821325015,0,16,2,0
0.422383821325015,1,16,2,0
0.305818664886159,1,16,2,0
0.422383821325015,1,16,2,0
0.305818664886159,0,16,2,0
0.422383821325015,1,16,2,0
0.305818664886159,1,16,2,0
0.305818664886159,0,16,2,0
0.422383821325015,1,16,2,0
0.422383821325015,1,16,2,0
0.422383821325015,0,16,2,0
0.0,0,16,2,0
0.548286678832774,1,16,2,0
0.0,0,16,2,0
0.0,0,16,2,0
0.305818664886159,1,16,2,0
0.0,0,16,2,0
0.0,0,16,2,0
0.422383821325015,1,16,2,0
0.422383821325015,1,16,2,0
0.0,0,16,2,0
0.305818664886159,0,16,2,0
0.0,1,16,2,0
0.305818664886159,0,16,2,0
0.422383821325015,0,16,2,0
0.305818664886159,0,16,2,0
0.0,0,16,2,0
0.548286678832774,0,16,2,0
0.422383821325015,0,16,2,0
0.0,0,16,2,0
0.0,0,16,2,0
0.0,0,16,2,0
0.548286678832774,1,16,2,0
0.422383821325015,1,16,2,0
0.305818664886159,0,16,2,0
0.305818664886159,0,16,2,0
0.422383821325015,1,16,2,0
0.422383821325015,0,16,2,0
0.0,0,16,2,0
0.548286678832774,1,16,2,0
0.422383821325015,0,16,2,0
0.0,0,16,2,0
0.305818664886159,0,16,2,0
0.0,0,16,2,0
0.0,0,16,2,0
0.305818664886159,0,16,2,0
0.0,0,16,2,0
0.0,0,16,2,0
0.0,0,16,2,0
0.305818664886159,0,16,2,0
0.0,1,16,2,0
0.422383821325015,0,16,2,0
0.422383821325015,1,16,2,0
0.0,0,16,2,0
0.0,1,16,2,0
0.0,0,16,2,0
0.0,0,16,2,0
0.305818664886159,1,16,2,0
0.422383821325015,1,16,2,0
0.422383821325015,1,16,2,0
0.0,1,16,2,0
0.0,0,16,2,0
0.548286678832774,0,16,2,0
0.548286678832774,0,16,2,0
0.0,0,16,2,0
0.0,0,16,2,0
0.305818664886159,0,16,2,0
0.0,0,16,2,0
0.305818664886159,1,16,2,0
0.305818664886159,0,16,2,0
0.0,0,16,2,0
0.422383821325015,0,16,2,0
0.0,0,16,2,0
0.305818664886159,1,16,2,0
0.0,0,16,2,0
0.0,0,16,2,0
0.0,0,16,2,0
0.422383821325015,0,16,2,0
0.0,0,16,2,0
0.0,1,16,2,0
0.0,0,16,2,0
0.548286678832774,1,16,2,0
0.0,0,16,2,0
0.548286678832774,1,16,2,0
0.422383821325015,0,16,2,0
0.305818664886159,0,16,2,0
0.422383821325015,0,16,2,0
0.305818664886159,0,16,2,0
0.0,0,16,2,0
1.0,1,16,3,1
1.0,1,16,3,1
1.0,1,16,3,1
1.0,1,16,3,1
1.0,1,16,3,1
1.0,1,16,3,1
1.0,1,16,3,1
1.0,1,16,3,1
1.0,1,16,3,1
1.0,1,16,3,1
1.0,1,16,3,1
1.0,1,16,3,1
1.0,1,16,3,1
1.0,1,16,3,1
1.0,1,16,3,1
1.0,1,16,3,1
1.0,1,16,3,1
1.0,1,16,3,1
1.0,1,16,3,1
1.0,1,16,3,1
0.0,0,16,3,0
0.699952552752709,0,16,3,0
0.474867827439733,1,16,3,0
0.474867827439733,1,16,3,0
0.474867827439733,1,16,3,0
0.474867827439733,0,16,3,0
0.259551893811357,1,16,3,0
0.699952552752709,1,16,3,0
0.474867827439733,1,16,3,0
0.0,0,16,3,0
0.474867827439733,1,16,3,0
0.474867827439733,1,16,3,0
0.474867827439733,0,16,3,0
0.474867827439733,1,16,3,0
0.259551893811357,1,16,3,0
0.259551893811357,1,16,3,0
0.259551893811357,0,16,3,0
0.474867827439733,1,16,3,0
0.474867827439733,0,16,3,0
0.474867827439733,1,16,3,0
0.0,1,16,3,0
0.474867827439733,1,16,3,0
0.0,1,16,3,0
0.0,0,16,3,0
0.259551893811357,1,16,3,0
0.0,0,16,3,0
0.0,0,16,3,0
0.259551893811357,1,16,3,0
0.474867827439733,1,16,3,0
0.474867827439733,1,16,3,0
0.0,1,16,3,0
0.259551893811357,1,16,3,0
0.474867827439733,1,16,3,0
0.0,1,16,3,0
0.474867827439733,1,16,3,0
0.259551893811357,1,16,3,0
0.699952552752709,1,16,3,0
0.474867827439733,1,16,3,0
0.699952552752709,1,16,3,0
0.0,1,16,3,0
0.0,1,16,3,0
0.474867827439733,1,16,3,0
0.259551893811357,1,16,3,0
0.474867827439733,0,16,3,0
0.0,1,16,3,0
0.259551893811357,1,16,3,0
0.0,1,16,3,0
0.0,0,16,3,0
0.259551893811357,1,16,3,0
0.474867827439733,1,16,3,0
0.0,0,16,3,0
0.699952552752709,1,16,3,0
0.0,0,16,3,0
0.474867827439733,1,16,3,0
0.0,0,16,3,0
0.0,1,16,3,0
0.259551893811357,1,16,3,0
0.0,1,16,3,0
0.0,1,16,3,0
0.699952552752709,1,16,3,0
0.259551893811357,1,16,3,0
0.0,0,16,3,0
0.0,1,16,3,0
0.0,1,16,3,0
0.0,1,16,3,0
0.0,1,16,3,0
0.474867827439733,1,16,3,0
0.699952552752709,1,16,3,0
0.0,1,16,3,0
0.474867827439733,1,16,3,0
0.0,1,16,3,0
0.0,1,16,3,0
0.259551893811357,0,16,3,0
0.259551893811357,1,16,3,0
0.699952552752709,1,16,3,0
0.259551893811357,1,16,3,0
0.0,1,16,3,0
0.474867827439733,1,16,3,0
0.0,0,16,3,0
0.474867827439733,1,16,3,0
0.259551893811357,1,16,3,0
0.699952552752709,0,16,3,0
0.0,1,16,3,0
0.0,0,16,3,0
0.0,1,16,3,0
0.259551893811357,1,16,3,0
0.474867827439733,1,16,3,0
0.0,1,16,3,0
0.0,1,16,3,0
0.474867827439733,0,16,3,0
0.0,0,16,3,0
0.0,1,16,3,0
0.259551893811357,0,16,3,0
0.0,1,16,3,0
0.699952552752709,1,16,3,0
0.474867827439733,1,16,3,0
0.0,0,16,3,0
0.0,1,16,3,0
0.474867827439733,1,16,3,0
0.259551893811357,0,16,3,0
1.0,1,17,2,1
0.339259908857989,0,17,2,0
0.0,0,17,2,0
0.339259908857989,1,17,2,0
0.339259908857989,1,17,2,0
0.339259908857989,0,17,2,0
0.516563385201703,1,17,2,0
0.339259908857989,1,17,2,0
0.339259908857989,1,17,2,0
0.339259908857989,1,17,2,0
0.197900879820768,0,17,2,0
0.197900879820768,0,17,2,0
0.0,0,17,2,0
0.516563385201703,0,17,2,0
0.339259908857989,1,17,2,0
0.197900879820768,0,17,2,0
0.339259908857989,0,17,2,0
0.339259908857989,0,17,2,0
0.197900879820768,0,17,2,0
0.339259908857989,1,17,2,0
0.339259908857989,0,17,2,0
0.0,0,17,2,0
0.0,0,17,2,0
0.339259908857989,0,17,2,0
0.0,1,17,2,0
0.0,0,17,2,0
0.339259908857989,0,17,2,0
0.197900879820768,0,17,2,0
0.197900879820768,0,17,2,0
0.0,0,17,2,0
0.0,0,17,2,0
0.197900879820768,0,17,2,0
0.0,0,17,2,0
0.0,0,17,2,0
0.339259908857989,0,17,2,0
0.197900879820768,0,17,2,0
0.516563385201703,0,17,2,0
0.516563385201703,0,17,2,0
0.339259908857989,0,17,2,0
0.339259908857989,0,17,2,0
0.339259908857989,1,17,2,0
0.516563385201703,1,17,2,0
0.197900879820768,0,17,2,0
0.0,0,17,2,0
0.0,0,17,2,0
0.516563385201703,0,17,2,0
0.339259908857989,0,17,2,0
0.0,0,17,2,0
0.0,0,17,2,0
0.0,0,17,2,0
0.339259908857989,0,17,2,0
0.197900879820768,0,17,2,0
0.0,0,17,2,0
0.0,0,17,2,0
0.339259908857989,0,17,2,0
0.197900879820768,0,17,2,0
0.0,0,17,2,0
0.197900879820768,0,17,2,0
0.0,0,17,2,0
0.0,0,17,2,0
0.339259908857989,0,17,2,0
0.0,0,17,2,0
0.339259908857989,0,17,2,0
0.0,0,17,2,0
0.516563385201703,0,17,2,0
0.516563385201703,0,17,2,0
0.339259908857989,0,17,2,0
0.197900879820768,0,17,2,0
0.0,0,17,2,0
0.0,0,17,2,0
0.197900879820768,0,17,2,0
0.339259908857989,0,17,2,0
0.0,0,17,2,0
0.0,0,17,2,0
0.0,0,17,2,0
0.197900879820768,0,17,2,0
0.0,0,17,2,0
0.0,0,17,2,0
0.339259908857989,0,17,2,0
0.0,0,17,2,0
0.197900879820768,0,17,2,0
0.339259908857989,0,17,2,0
0.0,0,17,2,0
0.339259908857989,0,17,2,0
0.0,0,17,2,0
0.0,0,17,2,0
0.0,0,17,2,0
0.0,0,17,2,0
0.0,0,17,2,0
0.0,0,17,2,0
0.0,0,17,2,0
0.197900879820768,0,17,2,0
0.0,1,17,2,0
0.197900879820768,0,17,2,0
0.0,0,17,2,0
0.197900879820768,0,17,2,0
0.339259908857989,0,17,2,0
0.516563385201703,0,17,2,0
0.516563385201703,0,17,2,0
0.339259908857989,0,17,2,0
0.197900879820768,0,17,2,0
1.0,1,17,3,1
1.0,1,17,3,1
1.0,1,17,3,1
1.0,1,17,3,1
1.0,1,17,3,1
1.0,1,17,3,1
1.0,1,17,3,1
1.0,1,17,3,1
1.0,1,17,3,1
1.0,1,17,3,1
1.0,1,17,3,1
1.0,1,17,3,1
1.0,1,17,3,1
1.0,1,17,3,1
1.0,1,17,3,1
1.0,1,17,3,1
1.0,1,17,3,1
1.0,1,17,3,1
1.0,1,17,3,1
1.0,1,17,3,1
0.479276279612716,1,17,3,0
0.479276279612716,0,17,3,0
0.479276279612716,1,17,3,0
0.479276279612716,1,17,3,0
0.479276279612716,1,17,3,0
0.0609957118540467,1,17,3,0
0.928782213618663,1,17,3,0
0.479276279612716,1,17,3,0
0.479276279612716,0,17,3,0
0.928782213618663,0,17,3,0
0.479276279612716,1,17,3,0
0.0609957118540467,1,17,3,0
0.479276279612716,1,17,3,0
0.0,0,17,3,0
0.479276279612716,0,17,3,0
0.0,0,17,3,0
0.0609957118540467,0,17,3,0
0.479276279612716,1,17,3,0
0.479276279612716,1,17,3,0
0.0609957118540467,1,17,3,0
0.0,0,17,3,0
0.928782213618663,1,17,3,0
0.0,0,17,3,0
0.479276279612716,0,17,3,0
0.479276279612716,1,17,3,0
0.0,0,17,3,0
0.0,0,17,3,0
0.0609957118540467,1,17,3,0
0.928782213618663,1,17,3,0
0.0609957118540467,0,17,3,0
0.0,0,17,3,0
0.479276279612716,0,17,3,0
0.0,0,17,3,0
0.0609957118540467,0,17,3,0
0.479276279612716,1,17,3,0
0.479276279612716,1,17,3,0
0.0,0,17,3,0
0.479276279612716,1,17,3,0
0.0609957118540467,1,17,3,0
0.0,0,17,3,0
0.479276279612716,0,17,3,0
0.0,0,17,3,0
0.0,0,17,3,0
0.0,0,17,3,0
0.479276279612716,0,17,3,0
0.0609957118540467,0,17,3,0
0.0,0,17,3,0
0.0609957118540467,0,17,3,0
0.0,0,17,3,0
0.0,0,17,3,0
0.0,0,17,3,0
0.0609957118540467,0,17,3,0
0.479276279612716,0,17,3,0
0.0,0,17,3,0
0.0,0,17,3,0
0.0609957118540467,0,17,3,0
0.928782213618663,0,17,3,0
0.0,0,17,3,0
0.928782213618663,0,17,3,0
0.479276279612716,0,17,3,0
0.0,1,17,3,0
0.0,0,17,3,0
0.0,0,17,3,0
0.0,0,17,3,0
0.0,0,17,3,0
0.479276279612716,0,17,3,0
0.0,0,17,3,0
0.0609957118540467,0,17,3,0
0.0,0,17,3,0
0.928782213618663,0,17,3,0
0.479276279612716,0,17,3,0
0.0,0,17,3,0
0.0609957118540467,0,17,3,0
0.0,0,17,3,0
0.479276279612716,1,17,3,0
0.928782213618663,1,17,3,0
0.0609957118540467,0,17,3,0
0.0,0,17,3,0
0.0609957118540467,1,17,3,0
0.479276279612716,1,17,3,0
0.479276279612716,1,17,3,0
0.0609957118540467,1,17,3,0
0.0,0,17,3,0
0.928782213618663,1,17,3,0
0.0,0,17,3,0
0.0,0,17,3,0
0.0609957118540467,1,17,3,0
0.0,0,17,3,0
0.0,0,17,3,0
0.0,0,17,3,0
0.479276279612716,0,17,3,0
0.0609957118540467,0,17,3,0
0.0,0,17,3,0
0.0,0,17,3,0
0.928782213618663,1,17,3,0
0.479276279612716,1,17,3,0
0.0609957118540467,1,17,3,0
0.0,0,17,3,0
0.479276279612716,1,17,3,0
0.0,0,17,3,0
1.0,1,18,2,1
0.339691507857257,0,18,2,0
0.489290048660613,1,18,2,0
0.489290048660613,1,18,2,0
0.489290048660613,0,18,2,0
0.489290048660613,1,18,2,0
0.489290048660613,1,18,2,0
0.0,0,18,2,0
0.339691507857257,0,18,2,0
0.640831875208936,1,18,2,0
0.489290048660613,1,18,2,0
0.0,0,18,2,0
0.489290048660613,1,18,2,0
0.640831875208936,1,18,2,0
0.339691507857257,1,18,2,0
0.489290048660613,1,18,2,0
0.489290048660613,1,18,2,0
0.339691507857257,0,18,2,0
0.489290048660613,0,18,2,0
0.489290048660613,1,18,2,0
0.489290048660613,1,18,2,0
0.339691507857257,0,18,2,0
0.489290048660613,1,18,2,0
0.339691507857257,0,18,2,0
0.640831875208936,1,18,2,0
0.489290048660613,1,18,2,0
0.489290048660613,1,18,2,0
0.0,0,18,2,0
0.489290048660613,1,18,2,0
0.0,0,18,2,0
0.0,0,18,2,0
0.339691507857257,1,18,2,0
0.0,1,18,2,0
0.0,1,18,2,0
0.0,1,18,2,0
0.0,0,18,2,0
0.339691507857257,1,18,2,0
0.640831875208936,1,18,2,0
0.489290048660613,1,18,2,0
0.489290048660613,1,18,2,0
0.0,1,18,2,0
0.339691507857257,1,18,2,0
0.0,1,18,2,0
0.489290048660613,1,18,2,0
0.0,1,18,2,0
0.0,0,18,2,0
0.489290048660613,1,18,2,0
0.0,1,18,2,0
0.339691507857257,1,18,2,0
0.640831875208936,1,18,2,0
0.0,1,18,2,0
0.489290048660613,1,18,2,0
0.0,1,18,2,0
0.339691507857257,0,18,2,0
0.0,1,18,2,0
0.0,0,18,2,0
0.489290048660613,1,18,2,0
0.640831875208936,1,18,2,0
0.0,1,18,2,0
0.339691507857257,1,18,2,0
0.0,0,18,2,0
0.0,1,18,2,0
0.0,0,18,2,0
0.339691507857257,1,18,2,0
0.489290048660613,1,18,2,0
0.0,0,18,2,0
0.339691507857257,0,18,2,0
0.489290048660613,1,18,2,0
0.489290048660613,1,18,2,0
0.0,0,18,2,0
0.0,0,18,2,0
0.0,1,18,2,0
0.640831875208936,1,18,2,0
0.0,0,18,2,0
0.339691507857257,0,18,2,0
0.640831875208936,1,18,2,0
0.0,1,18,2,0
0.489290048660613,1,18,2,0
0.0,1,18,2,0
0.339691507857257,1,18,2,0
0.0,1,18,2,0
0.0,1,18,2,0
0.489290048660613,1,18,2,0
0.640831875208936,1,18,2,0
0.0,1,18,2,0
0.0,1,18,2,0
0.0,0,18,2,0
0.339691507857257,1,18,2,0
0.0,1,18,2,0
0.0,1,18,2,0
0.489290048660613,1,18,2,0
0.339691507857257,1,18,2,0
0.0,1,18,2,0
0.0,1,18,2,0
0.640831875208936,1,18,2,0
0.0,1,18,2,0
0.489290048660613,1,18,2,0
0.0,1,18,2,0
0.339691507857257,0,18,2,0
0.339691507857257,1,18,2,0
0.489290048660613,1,18,2,0
1.0,1,18,3,1
1.0,1,18,3,1
1.0,1,18,3,1
1.0,1,18,3,1
1.0,1,18,3,1
1.0,1,18,3,1
1.0,1,18,3,1
1.0,1,18,3,1
1.0,1,18,3,1
1.0,1,18,3,1
1.0,1,18,3,1
1.0,1,18,3,1
1.0,1,18,3,1
1.0,1,18,3,1
1.0,1,18,3,1
1.0,1,18,3,1
1.0,1,18,3,1
1.0,1,18,3,1
1.0,1,18,3,1
1.0,1,18,3,1
0.56342180801907,1,18,3,0
0.56342180801907,0,18,3,0
0.0,0,18,3,0
0.216778698501795,0,18,3,0
0.56342180801907,0,18,3,0
0.56342180801907,0,18,3,0
0.216778698501795,0,18,3,0
0.857497707344873,0,18,3,0
0.56342180801907,0,18,3,0
0.56342180801907,0,18,3,0
0.216778698501795,0,18,3,0
0.0,0,18,3,0
0.56342180801907,0,18,3,0
0.857497707344873,1,18,3,0
0.56342180801907,1,18,3,0
0.56342180801907,0,18,3,0
0.56342180801907,0,18,3,0
0.216778698501795,0,18,3,0
0.56342180801907,0,18,3,0
0.56342180801907,0,18,3,0
0.56342180801907,1,18,3,0
0.216778698501795,0,18,3,0
0.216778698501795,0,18,3,0
0.56342180801907,0,18,3,0
0.0,0,18,3,0
0.56342180801907,1,18,3,0
0.216778698501795,0,18,3,0
0.56342180801907,1,18,3,0
0.857497707344873,1,18,3,0
0.56342180801907,1,18,3,0
0.56342180801907,1,18,3,0
0.0,0,18,3,0
0.0,0,18,3,0
0.0,0,18,3,0
0.0,0,18,3,0
0.216778698501795,1,18,3,0
0.0,1,18,3,0
0.857497707344873,1,18,3,0
0.0,1,18,3,0
0.0,0,18,3,0
0.0,0,18,3,0
0.56342180801907,0,18,3,0
0.216778698501795,1,18,3,0
0.0,0,18,3,0
0.0,0,18,3,0
0.0,1,18,3,0
0.0,0,18,3,0
0.857497707344873,1,18,3,0
0.56342180801907,1,18,3,0
0.0,0,18,3,0
0.216778698501795,0,18,3,0
0.216778698501795,0,18,3,0
0.0,0,18,3,0
0.857497707344873,1,18,3,0
0.216778698501795,1,18,3,0
0.56342180801907,0,18,3,0
0.0,0,18,3,0
0.0,0,18,3,0
0.56342180801907,1,18,3,0
0.0,0,18,3,0
0.56342180801907,1,18,3,0
0.216778698501795,1,18,3,0
0.56342180801907,1,18,3,0
0.216778698501795,1,18,3,0
0.0,0,18,3,0
0.857497707344873,1,18,3,0
0.216778698501795,0,18,3,0
0.0,0,18,3,0
0.857497707344873,0,18,3,0
0.56342180801907,0,18,3,0
0.216778698501795,0,18,3,0
0.0,0,18,3,0
0.0,0,18,3,0
0.0,0,18,3,0
0.0,0,18,3,0
0.0,0,18,3,0
0.56342180801907,0,18,3,0
0.0,0,18,3,0
0.0,0,18,3,0
0.0,0,18,3,0
0.216778698501795,0,18,3,0
0.216778698501795,1,18,3,0
0.0,0,18,3,0
0.0,0,18,3,0
0.0,0,18,3,0
0.56342180801907,0,18,3,0
0.857497707344873,0,18,3,0
0.216778698501795,0,18,3,0
0.56342180801907,0,18,3,0
0.0,0,18,3,0
0.0,0,18,3,0
0.857497707344873,0,18,3,0
0.0,0,18,3,0
0.0,0,18,3,0
0.0,0,18,3,0
0.56342180801907,0,18,3,0
0.216778698501795,0,18,3,0
0.56342180801907,1,18,3,0
0.0,0,18,3,0
0.0,0,18,3,0
1.0,1,19,2,1
0.978006379067035,1,19,2,0
0.5930869804098,1,19,2,0
0.5930869804098,1,19,2,0
0.5930869804098,1,19,2,0
0.5930869804098,1,19,2,0
0.978006379067035,1,19,2,0
0.5930869804098,1,19,2,0
0.5930869804098,1,19,2,0
0.0455954151479121,1,19,2,0
0.5930869804098,1,19,2,0
0.0455954151479121,1,19,2,0
0.0455954151479121,1,19,2,0
0.5930869804098,0,19,2,0
0.5930869804098,1,19,2,0
0.0455954151479121,1,19,2,0
0.0,0,19,2,0
0.0,0,19,2,0
0.5930869804098,1,19,2,0
0.5930869804098,1,19,2,0
0.5930869804098,1,19,2,0
0.5930869804098,1,19,2,0
0.5930869804098,1,19,2,0
0.0,0,19,2,0
0.0,0,19,2,0
0.0455954151479121,1,19,2,0
0.0455954151479121,1,19,2,0
0.0,0,19,2,0
0.0455954151479121,1,19,2,0
0.0,0,19,2,0
0.0,0,19,2,0
0.5930869804098,1,19,2,0
0.5930869804098,0,19,2,0
0.978006379067035,1,19,2,0
0.0455954151479121,1,19,2,0
0.978006379067035,1,19,2,0
0.0,0,19,2,0
0.5930869804098,1,19,2,0
0.5930869804098,1,19,2,0
0.0,0,19,2,0
0.0,0,19,2,0
0.0,0,19,2,0
0.978006379067035,1,19,2,0
0.0,0,19,2,0
0.0,0,19,2,0
0.0455954151479121,1,19,2,0
0.0455954151479121,1,19,2,0
0.978006379067035,1,19,2,0
0.0,1,19,2,0
0.0,0,19,2,0
0.0455954151479121,1,19,2,0
0.0,0,19,2,0
0.0,1,19,2,0
0.0,1,19,2,0
0.5930869804098,1,19,2,0
0.0,1,19,2,0
0.5930869804098,1,19,2,0
0.0455954151479121,1,19,2,0
0.5930869804098,1,19,2,0
0.5930869804098,1,19,2,0
0.0,0,19,2,0
0.0455954151479121,1,19,2,0
0.5930869804098,1,19,2,0
0.5930869804098,1,19,2,0
0.5930869804098,1,19,2,0
0.0,0,19,2,0
0.978006379067035,1,19,2,0
0.0,0,19,2,0
0.0,0,19,2,0
0.0455954151479121,1,19,2,0
0.0,1,19,2,0
0.0,0,19,2,0
0.0455954151479121,1,19,2,0
0.0,1,19,2,0
0.0,0,19,2,0
0.0,0,19,2,0
0.5930869804098,1,19,2,0
0.978006379067035,1,19,2,0
0.0455954151479121,1,19,2,0
0.0,1,19,2,0
0.0,0,19,2,0
0.5930869804098,1,19,2,0
0.0455954151479121,1,19,2,0
0.0,0,19,2,0
0.5930869804098,1,19,2,0
0.0,0,19,2,0
0.978006379067035,1,19,2,0
0.5930869804098,1,19,2,0
0.0455954151479121,1,19,2,0
0.0,1,19,2,0
0.978006379067035,1,19,2,0
0.0,0,19,2,0
0.0,0,19,2,0
0.0,0,19,2,0
0.0,0,19,2,0
0.0,0,19,2,0
0.0,0,19,2,0
0.0,0,19,2,0
0.5930869804098,1,19,2,0
0.0455954151479121,1,19,2,0
0.0455954151479121,1,19,2,0
1.0,1,19,3,1
1.0,1,19,3,1
1.0,1,19,3,1
1.0,1,19,3,1
1.0,1,19,3,1
1.0,1,19,3,1
1.0,1,19,3,1
1.0,1,19,3,1
1.0,1,19,3,1
1.0,1,19,3,1
1.0,1,19,3,1
1.0,1,19,3,1
1.0,1,19,3,1
1.0,1,19,3,1
1.0,1,19,3,1
1.0,1,19,3,1
1.0,1,19,3,1
1.0,1,19,3,1
1.0,1,19,3,1
1.0,1,19,3,1
0.174976225876004,0,19,3,0
0.174976225876004,1,19,3,0
